,Block AGuD,Block E,Block F,Block GT 11,Block GT 12,Block GT1,Block GT2,DESBR____CHP____,Emsland B,Emsland C,Emsland D,Gersteinwerk F,Gersteinwerk G,Gersteinwerk I,Gersteinwerk K1,GuD Dormagen,GuD-Anlage-HKW-Merkenich,HERDECKE_H6,HKW IIIB,KMW_KW2,KMW_KW3,KW Hamm-Uentrop Block 10,KW Hamm-Uentrop Block 20,Knapsack 1,Knapsack 2,NIEHL-3,NIEHL-II-DT,NIEHL-II-GT,Weisweiler VGT - BI. G,Weisweiler VGT - BI. H,Block B,Franken I Block 1,Franken I Block 2 + GT,GKB Mittelsbueren GuD,GuD-Block,Huntorf GT,Irsching 3,Irsching 4,Irsching 5,KW Mittelsbueren Block 4,Staudinger 4,Sued GuD1 GT2,Sued GuD1 GT3,Sued GuD2 DT60,Sued GuD2 GT61,Sued GuD2 GT62,HKW West Block 4,Küstenkraftwerk,GTHKW Nossener Bruecke,HKW Klingenberg 1-3,HKW Lichterfelde Block 1,HKW Mitte GUD,HKW Nord GuD Nord,HKW Tiefstack GuD,Lichterfelde GUD
,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas
2019-04-09 14:00:00+02:00,0.0,,581.0,180.0,180.0,140.0,140.0,49.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,129.0,0.0,401.0,0.0,0.0,0.0,0.0,284.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,80.0,88.0,88.0,,,79.0,95.0,0.0,228.0,1.0,0.0,71.0
2019-04-09 15:00:00+02:00,0.0,,578.0,168.0,168.0,140.0,140.0,50.0,0.0,0.0,832.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,115.0,0.0,403.0,0.0,0.0,0.0,0.0,276.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,81.0,97.0,97.0,,,79.0,95.0,0.0,171.0,1.0,0.0,71.0
2019-04-09 16:00:00+02:00,0.0,,578.0,166.0,166.0,140.0,140.0,50.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,109.0,0.0,407.0,0.0,0.0,0.0,0.0,278.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,79.0,90.0,90.0,,,79.0,95.0,0.0,171.0,1.0,0.0,71.0
2019-04-09 17:00:00+02:00,0.0,,578.0,198.0,197.0,164.0,163.0,49.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,110.0,0.0,410.0,0.0,0.0,0.0,0.0,286.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,78.0,90.0,90.0,,,87.0,95.0,0.0,171.0,1.0,0.0,71.0
2019-04-09 18:00:00+02:00,0.0,,579.0,201.0,199.0,162.0,162.0,50.0,0.0,0.0,831.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,109.0,0.0,421.0,0.0,0.0,0.0,0.0,288.0,130.0,259.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,77.0,84.0,84.0,,,112.0,95.0,0.0,198.0,1.0,0.0,71.0
2019-04-09 19:00:00+02:00,0.0,,581.0,202.0,200.0,161.0,161.0,49.0,0.0,0.0,833.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,108.0,0.0,421.0,0.0,0.0,0.0,0.0,291.0,130.0,261.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,75.0,77.0,78.0,,,112.0,95.0,0.0,245.0,1.0,0.0,71.0
2019-04-09 20:00:00+02:00,0.0,,582.0,202.0,200.0,161.0,161.0,49.0,0.0,0.0,836.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,109.0,0.0,422.0,0.0,0.0,0.0,0.0,295.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,75.0,79.0,80.0,,,109.0,95.0,0.0,266.0,1.0,0.0,57.0
2019-04-09 21:00:00+02:00,0.0,,585.0,203.0,201.0,154.0,154.0,48.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,109.0,0.0,411.0,0.0,0.0,0.0,0.0,278.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,65.0,80.0,59.0,,,80.0,95.0,0.0,269.0,1.0,0.0,1.0
2019-04-09 22:00:00+02:00,0.0,,583.0,204.0,201.0,154.0,154.0,49.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,108.0,0.0,400.0,0.0,0.0,0.0,0.0,304.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,37.0,80.0,0.0,,,68.0,95.0,0.0,269.0,1.0,0.0,1.0
2019-04-09 23:00:00+02:00,0.0,,582.0,194.0,194.0,137.0,137.0,48.0,0.0,0.0,847.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,108.0,0.0,401.0,0.0,0.0,0.0,0.0,307.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,32.0,72.0,0.0,,,68.0,95.0,0.0,269.0,1.0,0.0,1.0
2019-04-10 00:00:00+02:00,0.0,,582.0,146.0,145.0,130.0,129.0,51.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,103.0,0.0,305.0,0.0,0.0,0.0,0.0,261.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,30.0,68.0,0.0,,,78.0,95.0,0.0,270.0,1.0,0.0,1.0
2019-04-10 01:00:00+02:00,0.0,,582.0,149.0,149.0,128.0,128.0,51.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,102.0,0.0,309.0,0.0,0.0,0.0,0.0,275.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.0,68.0,0.0,,,78.0,95.0,0.0,269.0,1.0,0.0,1.0
2019-04-10 02:00:00+02:00,0.0,,584.0,150.0,150.0,127.0,127.0,51.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,103.0,0.0,259.0,0.0,0.0,0.0,0.0,268.0,125.0,251.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,29.0,61.0,0.0,,,78.0,95.0,0.0,269.0,1.0,0.0,1.0
2019-04-10 03:00:00+02:00,0.0,,583.0,150.0,150.0,128.0,128.0,51.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,103.0,0.0,213.0,0.0,0.0,0.0,0.0,233.0,87.0,175.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,28.0,58.0,0.0,,,78.0,95.0,0.0,269.0,1.0,0.0,1.0
2019-04-10 04:00:00+02:00,0.0,,583.0,150.0,151.0,126.0,125.0,54.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,102.0,0.0,269.0,0.0,0.0,0.0,0.0,173.0,107.0,214.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,29.0,67.0,0.0,,,98.0,95.0,0.0,277.0,1.0,0.0,1.0
2019-04-10 05:00:00+02:00,0.0,,583.0,184.0,184.0,125.0,124.0,57.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,102.0,0.0,358.0,0.0,0.0,0.0,0.0,188.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,33.0,87.0,0.0,,,118.0,95.0,0.0,333.0,1.0,0.0,1.0
2019-04-10 06:00:00+02:00,0.0,,583.0,195.0,195.0,163.0,163.0,58.0,0.0,0.0,859.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,102.0,0.0,408.0,0.0,0.0,0.0,0.0,236.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,35.0,88.0,14.0,,,118.0,95.0,0.0,390.0,1.0,0.0,1.0
2019-04-10 07:00:00+02:00,0.0,,583.0,207.0,206.0,169.0,169.0,58.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,108.0,0.0,390.0,0.0,0.0,0.0,0.0,278.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,66.0,88.0,78.0,,,118.0,95.0,0.0,412.0,1.0,0.0,1.0
2019-04-10 08:00:00+02:00,0.0,,583.0,205.0,208.0,169.0,169.0,57.0,0.0,0.0,857.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,136.0,0.0,428.0,0.0,0.0,0.0,0.0,298.0,132.0,265.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,71.0,88.0,88.0,,,118.0,95.0,0.0,412.0,1.0,21.0,1.0
2019-04-10 09:00:00+02:00,0.0,,583.0,205.0,207.0,169.0,169.0,56.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,190.0,0.0,404.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,71.0,88.0,88.0,,,117.0,95.0,0.0,407.0,1.0,12.0,1.0
2019-04-10 10:00:00+02:00,0.0,,582.0,201.0,202.0,167.0,167.0,55.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,196.0,0.0,346.0,0.0,0.0,0.0,0.0,297.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,75.0,95.0,95.0,,,116.0,95.0,0.0,359.0,1.0,0.0,1.0
2019-04-10 11:00:00+02:00,0.0,,582.0,189.0,190.0,154.0,154.0,55.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,117.0,0.0,389.0,0.0,0.0,0.0,0.0,295.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,82.0,105.0,105.0,,,116.0,80.0,0.0,297.0,1.0,0.0,1.0
2019-04-10 12:00:00+02:00,0.0,,583.0,179.0,179.0,158.0,158.0,56.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,112.0,0.0,407.0,0.0,0.0,0.0,0.0,269.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,84.0,107.0,111.0,,,116.0,80.0,0.0,251.0,1.0,0.0,1.0
2019-04-10 13:00:00+02:00,0.0,,583.0,179.0,179.0,148.0,148.0,55.0,0.0,0.0,716.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,113.0,0.0,401.0,0.0,0.0,0.0,0.0,230.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,82.0,103.0,104.0,,,116.0,80.0,0.0,230.0,1.0,0.0,4.0
2019-04-10 14:00:00+02:00,0.0,,583.0,130.0,131.0,138.0,138.0,53.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,112.0,0.0,385.0,0.0,0.0,0.0,0.0,231.0,112.0,224.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,81.0,101.0,102.0,,,115.0,80.0,0.0,230.0,1.0,0.0,67.0
2019-04-10 15:00:00+02:00,0.0,,584.0,131.0,131.0,147.0,146.0,54.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,112.0,0.0,355.0,0.0,0.0,0.0,0.0,231.0,130.0,261.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,78.0,92.0,94.0,,,115.0,80.0,0.0,211.0,1.0,0.0,71.0
2019-04-10 16:00:00+02:00,0.0,,584.0,137.0,138.0,140.0,139.0,53.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,112.0,0.0,382.0,0.0,0.0,0.0,0.0,245.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,78.0,91.0,93.0,,,115.0,80.0,0.0,238.0,1.0,0.0,71.0
2019-04-10 17:00:00+02:00,0.0,,586.0,174.0,174.0,140.0,140.0,54.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,132.0,0.0,369.0,0.0,0.0,0.0,0.0,245.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,77.0,87.0,89.0,,,115.0,80.0,0.0,242.0,1.0,0.0,71.0
2019-04-10 18:00:00+02:00,0.0,,590.0,200.0,199.0,149.0,149.0,53.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,207.0,0.0,412.0,0.0,0.0,0.0,0.0,246.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,79.0,92.0,94.0,,,115.0,80.0,0.0,274.0,1.0,0.0,71.0
2019-04-10 19:00:00+02:00,0.0,,589.0,203.0,201.0,166.0,165.0,53.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,209.0,0.0,425.0,0.0,0.0,0.0,0.0,282.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,78.0,92.0,94.0,,,116.0,81.0,0.0,342.0,1.0,0.0,71.0
2019-04-10 20:00:00+02:00,0.0,,584.0,205.0,203.0,167.0,167.0,53.0,0.0,0.0,847.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,205.0,0.0,401.0,0.0,0.0,0.0,0.0,291.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,79.0,96.0,98.0,,,116.0,81.0,0.0,343.0,1.0,0.0,71.0
2019-04-10 21:00:00+02:00,0.0,,588.0,199.0,199.0,134.0,133.0,54.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,142.0,0.0,370.0,0.0,0.0,0.0,0.0,296.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,65.0,83.0,64.0,,,117.0,81.0,0.0,340.0,1.0,0.0,71.0
2019-04-10 22:00:00+02:00,0.0,,588.0,205.0,205.0,132.0,132.0,54.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,113.0,0.0,336.0,0.0,0.0,0.0,0.0,306.0,130.0,260.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,35.0,82.0,0.0,,,118.0,81.0,0.0,313.0,1.0,0.0,71.0
2019-04-10 23:00:00+02:00,0.0,,582.0,185.0,185.0,120.0,120.0,54.0,0.0,0.0,764.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,112.0,0.0,374.0,0.0,0.0,0.0,0.0,281.0,109.0,218.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,30.0,59.0,0.0,,,118.0,81.0,0.0,313.0,1.0,0.0,71.0
2019-04-11 00:00:00+02:00,0.0,,388.0,156.0,156.0,120.0,120.0,54.0,0.0,0.0,802.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,130.0,0.0,287.0,0.0,0.0,0.0,0.0,385.0,101.0,203.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,28.0,58.0,0.0,,,119.0,82.0,0.0,332.0,1.0,0.0,71.0
2019-04-11 01:00:00+02:00,0.0,,384.0,158.0,158.0,120.0,120.0,55.0,0.0,0.0,824.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,156.0,0.0,273.0,0.0,0.0,0.0,0.0,287.0,77.0,154.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,29.0,58.0,0.0,,,119.0,81.0,0.0,339.0,1.0,0.0,71.0
2019-04-11 02:00:00+02:00,0.0,,387.0,158.0,158.0,120.0,120.0,56.0,0.0,0.0,857.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,156.0,0.0,329.0,0.0,0.0,0.0,0.0,248.0,91.0,181.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,29.0,61.0,0.0,,,119.0,81.0,0.0,339.0,1.0,0.0,71.0
2019-04-11 03:00:00+02:00,0.0,,398.0,159.0,159.0,120.0,120.0,56.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,156.0,0.0,282.0,0.0,0.0,0.0,0.0,250.0,78.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,30.0,69.0,0.0,,,120.0,81.0,0.0,338.0,1.0,0.0,71.0
2019-04-11 04:00:00+02:00,0.0,,579.0,158.0,158.0,120.0,120.0,58.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,167.0,0.0,303.0,0.0,0.0,0.0,0.0,278.0,107.0,214.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,32.0,77.0,5.0,,,120.0,81.0,0.0,349.0,1.0,0.0,71.0
2019-04-11 05:00:00+02:00,0.0,,583.0,159.0,159.0,120.0,120.0,59.0,0.0,0.0,859.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,209.0,0.0,361.0,0.0,0.0,0.0,0.0,326.0,109.0,219.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,54.0,70.0,57.0,,,120.0,81.0,0.0,382.0,1.0,3.0,71.0
2019-04-11 06:00:00+02:00,0.0,,591.0,170.0,170.0,111.0,100.0,59.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,229.0,0.0,429.0,0.0,0.0,0.0,0.0,394.0,134.0,267.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,78.0,107.0,109.0,,,120.0,81.0,0.0,412.0,1.0,56.0,71.0
2019-04-11 07:00:00+02:00,0.0,,583.0,119.0,192.0,116.0,106.0,59.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,238.0,0.0,418.0,0.0,0.0,0.0,0.0,435.0,134.0,268.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,83.0,111.0,114.0,,,120.0,81.0,0.0,411.0,1.0,58.0,71.0
2019-04-11 08:00:00+02:00,0.0,,583.0,2.0,215.0,172.0,171.0,58.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,238.0,0.0,429.0,0.0,0.0,0.0,0.0,434.0,134.0,269.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,82.0,111.0,114.0,,,120.0,81.0,0.0,410.0,3.0,58.0,71.0
2019-04-11 09:00:00+02:00,0.0,,581.0,0.0,212.0,172.0,171.0,57.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,238.0,0.0,403.0,0.0,0.0,0.0,0.0,435.0,134.0,268.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,82.0,111.0,115.0,,,119.0,81.0,0.0,411.0,5.0,51.0,71.0
2019-04-11 10:00:00+02:00,0.0,,574.0,0.0,209.0,170.0,170.0,56.0,0.0,0.0,857.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,219.0,0.0,359.0,0.0,0.0,0.0,0.0,436.0,133.0,266.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,83.0,112.0,114.0,,,119.0,81.0,0.0,412.0,15.0,1.0,71.0
2019-04-11 11:00:00+02:00,0.0,,583.0,0.0,208.0,170.0,169.0,56.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,218.0,0.0,420.0,0.0,0.0,0.0,0.0,432.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,78.0,98.0,99.0,,,118.0,82.0,0.0,404.0,32.0,0.0,71.0
2019-04-11 12:00:00+02:00,0.0,,583.0,0.0,207.0,170.0,170.0,56.0,0.0,0.0,851.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,216.0,0.0,434.0,0.0,0.0,0.0,0.0,424.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,72.0,83.0,83.0,,,118.0,82.0,0.0,371.0,38.0,0.0,71.0
2019-04-11 13:00:00+02:00,0.0,,583.0,0.0,205.0,170.0,169.0,56.0,0.0,0.0,851.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,216.0,0.0,432.0,0.0,0.0,0.0,0.0,418.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,71.0,72.0,72.0,,,118.0,81.0,0.0,353.0,38.0,0.0,71.0
2019-04-11 14:00:00+02:00,0.0,,583.0,0.0,205.0,168.0,167.0,56.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,215.0,0.0,430.0,0.0,0.0,0.0,0.0,420.0,133.0,265.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,71.0,75.0,75.0,,,118.0,81.0,0.0,353.0,38.0,0.0,70.0
2019-04-11 15:00:00+02:00,0.0,,583.0,0.0,203.0,170.0,168.0,56.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,215.0,0.0,413.0,0.0,0.0,0.0,0.0,428.0,110.0,220.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,75.0,94.0,94.0,,,118.0,81.0,0.0,352.0,36.0,0.0,22.0
2019-04-11 16:00:00+02:00,0.0,,583.0,0.0,202.0,167.0,166.0,56.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,215.0,0.0,386.0,0.0,0.0,0.0,0.0,428.0,108.0,215.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,75.0,90.0,90.0,,,118.0,81.0,0.0,352.0,33.0,0.0,20.0
2019-04-11 17:00:00+02:00,0.0,,583.0,0.0,203.0,168.0,167.0,56.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,215.0,0.0,434.0,0.0,0.0,0.0,0.0,429.0,133.0,265.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,77.0,99.0,98.0,,,118.0,81.0,0.0,404.0,47.0,0.0,50.0
2019-04-11 18:00:00+02:00,0.0,,583.0,0.0,211.0,163.0,163.0,56.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,215.0,0.0,432.0,0.0,0.0,0.0,0.0,435.0,133.0,267.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,84.0,110.0,111.0,,,119.0,81.0,0.0,416.0,73.0,0.0,77.0
2019-04-11 19:00:00+02:00,0.0,,599.0,0.0,212.0,171.0,168.0,56.0,0.0,0.0,851.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,215.0,0.0,399.0,0.0,0.0,0.0,0.0,436.0,133.0,267.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,81.0,105.0,107.0,,,119.0,81.0,0.0,417.0,75.0,0.0,104.0
2019-04-11 20:00:00+02:00,0.0,,599.0,0.0,213.0,167.0,167.0,56.0,0.0,0.0,853.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,215.0,0.0,430.0,0.0,0.0,0.0,0.0,436.0,134.0,268.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,73.0,84.0,84.0,,,119.0,81.0,0.0,416.0,73.0,0.0,101.0
2019-04-11 21:00:00+02:00,0.0,,597.0,0.0,214.0,169.0,168.0,56.0,0.0,0.0,854.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,215.0,0.0,430.0,0.0,0.0,0.0,0.0,435.0,134.0,268.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,68.0,65.0,65.0,,,119.0,81.0,0.0,416.0,74.0,0.0,109.0
2019-04-11 22:00:00+02:00,0.0,,583.0,0.0,211.0,169.0,169.0,57.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,210.0,0.0,432.0,0.0,0.0,0.0,0.0,425.0,134.0,269.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,68.0,70.0,70.0,,,119.0,81.0,0.0,402.0,73.0,0.0,147.0
